timestamp,pid,rol,rss_mb,cpu_percent
2026-08-12T12:46:14,16536,worker,165.1,0.0
2026-08-12T12:46:14,12412,worker,176.1,0.0
2026-08-12T12:46:14,15048,worker,170.3,0.0
2026-08-12T12:46:14,30060,worker,177.4,0.0
2026-08-12T12:46:14,18604,worker,167.2,0.0
2026-08-12T12:46:14,564,worker,193.1,0.0
2026-08-12T12:46:29,28320,padre,4.6,0.0
2026-08-12T12:46:29,18880,worker,34.8,0.0
2026-08-12T12:46:29,32672,worker,294.7,0.0
2026-08-12T12:46:29,17792,worker,275.8,0.0
2026-08-12T12:46:29,22824,worker,272.5,0.0
2026-08-12T12:46:29,6420,worker,265.1,0.0
2026-08-12T12:46:29,16576,worker,170.2,0.0
2026-08-12T12:46:29,32568,worker,165.9,0.0
2026-08-12T12:46:29,16536,worker,160.0,0.0
2026-08-12T12:46:29,12412,worker,166.9,0.0
2026-08-12T12:46:29,15048,worker,170.3,0.0
2026-08-12T12:46:29,30060,worker,177.0,0.0
2026-08-12T12:46:29,18604,worker,167.2,0.0
2026-08-12T12:46:29,564,worker,194.3,0.0
2026-08-12T12:46:44,28320,padre,4.6,0.0
2026-08-12T12:46:44,18880,worker,34.8,0.0
2026-08-12T12:46:44,32672,worker,294.6,0.0
2026-08-12T12:46:44,17792,worker,280.7,0.0
2026-08-12T12:46:44,22824,worker,272.5,0.0
2026-08-12T12:46:44,6420,worker,265.3,0.0
2026-08-12T12:46:44,16576,worker,180.4,0.0
2026-08-12T12:46:44,32568,worker,171.2,0.0
2026-08-12T12:46:44,16536,worker,160.0,0.0
2026-08-12T12:46:44,12412,worker,166.9,0.0
2026-08-12T12:46:44,15048,worker,170.3,0.0
2026-08-12T12:46:44,30060,worker,177.0,0.0
2026-08-12T12:46:44,18604,worker,159.9,0.0
2026-08-12T12:46:44,564,worker,176.0,0.0
2026-08-12T12:46:59,28320,padre,4.6,0.0
2026-08-12T12:46:59,18880,worker,34.8,0.0
2026-08-12T12:46:59,32672,worker,294.6,0.0
2026-08-12T12:46:59,17792,worker,286.3,0.0
2026-08-12T12:46:59,22824,worker,286.9,0.0
2026-08-12T12:46:59,6420,worker,266.1,0.0
2026-08-12T12:46:59,16576,worker,163.1,0.0
2026-08-12T12:46:59,32568,worker,180.8,0.0
2026-08-12T12:46:59,16536,worker,160.0,0.0
2026-08-12T12:46:59,12412,worker,186.5,0.0
2026-08-12T12:46:59,15048,worker,154.5,0.0
2026-08-12T12:46:59,30060,worker,176.4,0.0
2026-08-12T12:46:59,18604,worker,159.9,0.0
2026-08-12T12:46:59,564,worker,176.0,0.0
2026-08-12T12:47:14,28320,padre,4.6,0.0
2026-08-12T12:47:14,18880,worker,34.8,0.0
2026-08-12T12:47:14,32672,worker,294.5,0.0
2026-08-12T12:47:14,17792,worker,271.7,0.0
2026-08-12T12:47:14,22824,worker,276.1,0.0
2026-08-12T12:47:14,6420,worker,274.3,0.0
2026-08-12T12:47:14,16576,worker,181.2,0.0
2026-08-12T12:47:14,32568,worker,184.1,0.0
2026-08-12T12:47:14,16536,worker,167.2,0.0
2026-08-12T12:47:14,12412,worker,174.5,0.0
2026-08-12T12:47:14,15048,worker,159.9,0.0
2026-08-12T12:47:14,30060,worker,176.4,0.0
2026-08-12T12:47:14,18604,worker,159.9,0.0
2026-08-12T12:47:14,564,worker,179.7,0.0
2026-08-12T12:47:29,28320,padre,4.6,0.0
2026-08-12T12:47:29,18880,worker,34.8,0.0
2026-08-12T12:47:29,32672,worker,283.5,0.0
2026-08-12T12:47:29,17792,worker,272.2,0.0
2026-08-12T12:47:29,22824,worker,280.9,0.0
2026-08-12T12:47:29,6420,worker,273.5,0.0
2026-08-12T12:47:29,16576,worker,163.5,0.0
2026-08-12T12:47:29,32568,worker,163.3,0.0
2026-08-12T12:47:29,16536,worker,179.2,0.0
2026-08-12T12:47:29,12412,worker,187.1,0.0
2026-08-12T12:47:29,15048,worker,161.3,0.0
2026-08-12T12:47:29,30060,worker,183.1,0.0
2026-08-12T12:47:29,18604,worker,160.9,0.0
2026-08-12T12:47:29,564,worker,169.0,0.0
2026-08-12T12:47:44,28320,padre,4.6,0.0
2026-08-12T12:47:44,18880,worker,34.8,0.0
2026-08-12T12:47:44,32672,worker,283.5,0.0
2026-08-12T12:47:44,17792,worker,272.2,0.0
2026-08-12T12:47:44,22824,worker,268.3,0.0
2026-08-12T12:47:44,6420,worker,273.6,0.0
2026-08-12T12:47:44,16576,worker,163.5,0.0
2026-08-12T12:47:44,32568,worker,163.3,0.0
2026-08-12T12:47:44,16536,worker,160.2,0.0
2026-08-12T12:47:44,12412,worker,176.3,0.0
2026-08-12T12:47:44,15048,worker,161.3,0.0
2026-08-12T12:47:44,30060,worker,183.1,0.0
2026-08-12T12:47:44,18604,worker,175.1,0.0
2026-08-12T12:47:44,564,worker,174.8,0.0
2026-08-12T12:48:00,28320,padre,4.6,0.0
2026-08-12T12:48:00,18880,worker,34.8,0.0
2026-08-12T12:48:00,32672,worker,282.5,0.0
2026-08-12T12:48:00,17792,worker,272.4,0.0
2026-08-12T12:48:00,22824,worker,270.9,0.0
2026-08-12T12:48:00,6420,worker,273.5,0.0
2026-08-12T12:48:00,16576,worker,163.5,0.0
2026-08-12T12:48:00,32568,worker,163.3,0.0
2026-08-12T12:48:00,16536,worker,173.2,0.0
2026-08-12T12:48:00,12412,worker,193.0,0.0
2026-08-12T12:48:00,15048,worker,171.8,0.0
2026-08-12T12:48:00,30060,worker,192.9,0.0
2026-08-12T12:48:00,18604,worker,175.1,0.0
2026-08-12T12:48:00,564,worker,180.4,0.0
2026-08-12T12:48:15,28320,padre,4.6,0.0
2026-08-12T12:48:15,18880,worker,34.8,0.0
2026-08-12T12:48:15,32672,worker,283.1,0.0
2026-08-12T12:48:15,17792,worker,288.6,0.0
2026-08-12T12:48:15,22824,worker,269.6,0.0
2026-08-12T12:48:15,6420,worker,277.8,0.0
2026-08-12T12:48:15,16576,worker,181.3,0.0
2026-08-12T12:48:15,32568,worker,164.5,0.0
2026-08-12T12:48:15,16536,worker,168.3,0.0
2026-08-12T12:48:15,12412,worker,174.6,0.0
2026-08-12T12:48:15,15048,worker,176.2,0.0
2026-08-12T12:48:15,30060,worker,184.1,0.0
2026-08-12T12:48:15,18604,worker,179.8,0.0
2026-08-12T12:48:15,564,worker,183.8,0.0
2026-08-12T12:48:30,28320,padre,4.6,0.0
2026-08-12T12:48:30,18880,worker,34.8,0.0
2026-08-12T12:48:30,32672,worker,280.3,0.0
2026-08-12T12:48:30,17792,worker,276.6,0.0
2026-08-12T12:48:30,22824,worker,269.6,0.0
2026-08-12T12:48:30,6420,worker,266.0,0.0
2026-08-12T12:48:30,16576,worker,164.1,0.0
2026-08-12T12:48:30,32568,worker,172.2,0.0
2026-08-12T12:48:30,16536,worker,168.3,0.0
2026-08-12T12:48:30,12412,worker,181.3,0.0
2026-08-12T12:48:30,15048,worker,166.8,0.0
2026-08-12T12:48:30,30060,worker,164.0,0.0
2026-08-12T12:48:30,18604,worker,175.4,0.0
2026-08-12T12:48:30,564,worker,184.6,0.0
2026-08-12T12:48:45,28320,padre,4.6,0.0
2026-08-12T12:48:45,18880,worker,34.8,0.0
2026-08-12T12:48:45,32672,worker,280.2,0.0
2026-08-12T12:48:45,17792,worker,276.6,0.0
2026-08-12T12:48:45,22824,worker,269.6,0.0
2026-08-12T12:48:45,6420,worker,275.8,0.0
2026-08-12T12:48:45,16576,worker,168.0,0.0
2026-08-12T12:48:45,32568,worker,183.2,0.0
2026-08-12T12:48:45,16536,worker,172.6,0.0
2026-08-12T12:48:45,12412,worker,151.1,0.0
2026-08-12T12:48:45,15048,worker,166.8,0.0
2026-08-12T12:48:45,30060,worker,164.0,0.0
2026-08-12T12:48:45,18604,worker,180.3,0.0
2026-08-12T12:48:45,564,worker,167.6,0.0
2026-08-12T12:49:00,28320,padre,4.6,0.0
2026-08-12T12:49:00,18880,worker,34.8,0.0
2026-08-12T12:49:00,32672,worker,291.0,0.0
2026-08-12T12:49:00,17792,worker,276.7,0.0
2026-08-12T12:49:00,22824,worker,269.6,0.0
2026-08-12T12:49:00,6420,worker,276.0,0.0
2026-08-12T12:49:00,16576,worker,168.0,0.0
2026-08-12T12:49:00,32568,worker,165.2,0.0
2026-08-12T12:49:00,16536,worker,172.6,0.0
2026-08-12T12:49:00,12412,worker,151.1,0.0
2026-08-12T12:49:00,15048,worker,166.8,0.0
2026-08-12T12:49:00,30060,worker,171.0,0.0
2026-08-12T12:49:00,18604,worker,168.4,0.0
2026-08-12T12:49:00,564,worker,167.9,0.0
2026-08-12T12:49:15,28320,padre,4.4,0.0
2026-08-12T12:49:15,18880,worker,34.4,0.0
2026-08-12T12:49:15,32672,worker,277.7,0.0
2026-08-12T12:49:15,17792,worker,285.3,0.0
2026-08-12T12:49:15,22824,worker,283.6,0.0
2026-08-12T12:49:15,6420,worker,268.0,0.0
2026-08-12T12:49:15,16576,worker,160.0,0.0
2026-08-12T12:49:15,32568,worker,171.5,0.0
2026-08-12T12:49:15,16536,worker,171.0,0.0
2026-08-12T12:49:15,12412,worker,149.6,0.0
2026-08-12T12:49:15,15048,worker,164.8,0.0
2026-08-12T12:49:15,30060,worker,169.4,0.0
2026-08-12T12:49:15,18604,worker,175.9,0.0
2026-08-12T12:49:15,564,worker,174.3,0.0
2026-08-12T12:49:30,28320,padre,4.4,0.0
2026-08-12T12:49:30,18880,worker,34.4,0.0
2026-08-12T12:49:30,32672,worker,285.7,0.0
2026-08-12T12:49:30,17792,worker,285.3,0.0
2026-08-12T12:49:30,22824,worker,282.8,0.0
2026-08-12T12:49:30,6420,worker,289.3,0.0
2026-08-12T12:49:30,16576,worker,163.0,0.0
2026-08-12T12:49:30,32568,worker,171.5,0.0
2026-08-12T12:49:30,16536,worker,176.8,0.0
2026-08-12T12:49:30,12412,worker,153.5,0.0
2026-08-12T12:49:30,15048,worker,164.8,0.0
2026-08-12T12:49:30,30060,worker,169.4,0.0
2026-08-12T12:49:30,18604,worker,174.2,0.0
2026-08-12T12:49:30,564,worker,166.7,0.0
2026-08-12T12:49:45,28320,padre,4.4,0.0
2026-08-12T12:49:45,18880,worker,34.4,0.0
2026-08-12T12:49:45,32672,worker,285.6,0.0
2026-08-12T12:49:45,17792,worker,273.8,0.0
2026-08-12T12:49:45,22824,worker,283.1,0.0
2026-08-12T12:49:45,6420,worker,275.0,0.0
2026-08-12T12:49:45,16576,worker,163.0,0.0
2026-08-12T12:49:45,32568,worker,165.1,0.0
2026-08-12T12:49:45,16536,worker,179.3,0.0
2026-08-12T12:49:45,12412,worker,153.5,0.0
2026-08-12T12:49:45,15048,worker,172.2,0.0
2026-08-12T12:49:45,30060,worker,174.7,0.0
2026-08-12T12:49:45,18604,worker,174.2,0.0
2026-08-12T12:49:45,564,worker,166.7,0.0
2026-08-12T12:50:00,28320,padre,4.4,0.0
2026-08-12T12:50:00,18880,worker,34.4,0.0
2026-08-12T12:50:00,32672,worker,274.9,0.0
2026-08-12T12:50:00,17792,worker,279.2,0.0
2026-08-12T12:50:00,22824,worker,282.1,0.0
2026-08-12T12:50:00,6420,worker,264.5,0.0
2026-08-12T12:50:00,16576,worker,168.3,0.0
2026-08-12T12:50:00,32568,worker,174.6,0.0
2026-08-12T12:50:00,16536,worker,179.3,0.0
2026-08-12T12:50:00,12412,worker,153.5,0.0
2026-08-12T12:50:00,15048,worker,172.2,0.0
2026-08-12T12:50:00,30060,worker,162.7,0.0
2026-08-12T12:50:00,18604,worker,175.1,0.0
2026-08-12T12:50:00,564,worker,166.7,0.0
2026-08-12T12:50:15,28320,padre,4.4,0.0
2026-08-12T12:50:15,18880,worker,34.4,0.0
2026-08-12T12:50:15,32672,worker,274.5,0.0
2026-08-12T12:50:15,17792,worker,274.4,0.0
2026-08-12T12:50:15,22824,worker,278.6,0.0
2026-08-12T12:50:15,6420,worker,275.5,0.0
2026-08-12T12:50:15,16576,worker,163.8,0.0
2026-08-12T12:50:15,32568,worker,160.5,0.0
2026-08-12T12:50:15,16536,worker,179.3,0.0
2026-08-12T12:50:15,12412,worker,153.5,0.0
2026-08-12T12:50:15,15048,worker,166.7,0.0
2026-08-12T12:50:15,30060,worker,162.7,0.0
2026-08-12T12:50:15,18604,worker,175.1,0.0
2026-08-12T12:50:15,564,worker,166.7,0.0
2026-08-12T12:50:30,28320,padre,4.4,0.0
2026-08-12T12:50:30,18880,worker,34.4,0.0
2026-08-12T12:50:30,32672,worker,285.4,0.0
2026-08-12T12:50:30,17792,worker,264.4,0.0
2026-08-12T12:50:30,22824,worker,277.7,0.0
2026-08-12T12:50:30,6420,worker,284.7,0.0
2026-08-12T12:50:30,16576,worker,161.6,0.0
2026-08-12T12:50:30,32568,worker,173.2,0.0
2026-08-12T12:50:30,16536,worker,179.3,0.0
2026-08-12T12:50:30,12412,worker,158.2,0.0
2026-08-12T12:50:30,15048,worker,166.7,0.0
2026-08-12T12:50:30,30060,worker,171.5,0.0
2026-08-12T12:50:30,18604,worker,175.1,0.0
2026-08-12T12:50:30,564,worker,160.5,0.0
2026-08-12T12:50:45,28320,padre,4.4,0.0
2026-08-12T12:50:45,18880,worker,34.4,0.0
2026-08-12T12:50:45,32672,worker,285.3,0.0
2026-08-12T12:50:45,17792,worker,278.9,0.0
2026-08-12T12:50:45,22824,worker,277.4,0.0
2026-08-12T12:50:45,6420,worker,281.2,0.0
2026-08-12T12:50:45,16576,worker,168.4,0.0
2026-08-12T12:50:45,32568,worker,173.2,0.0
2026-08-12T12:50:45,16536,worker,179.3,0.0
2026-08-12T12:50:45,12412,worker,158.2,0.0
2026-08-12T12:50:45,15048,worker,172.1,0.0
2026-08-12T12:50:45,30060,worker,187.0,0.0
2026-08-12T12:50:45,18604,worker,175.1,0.0
2026-08-12T12:50:45,564,worker,160.5,0.0
2026-08-12T12:51:00,28320,padre,4.4,0.0
2026-08-12T12:51:00,18880,worker,34.4,0.0
2026-08-12T12:51:00,32672,worker,284.9,0.0
2026-08-12T12:51:00,17792,worker,278.9,0.0
2026-08-12T12:51:00,22824,worker,279.2,0.0
2026-08-12T12:51:00,6420,worker,280.0,0.0
2026-08-12T12:51:00,16576,worker,168.4,0.0
2026-08-12T12:51:00,32568,worker,173.2,0.0
2026-08-12T12:51:00,16536,worker,183.5,0.0
2026-08-12T12:51:00,12412,worker,154.4,0.0
2026-08-12T12:51:00,15048,worker,172.1,0.0
2026-08-12T12:51:00,30060,worker,169.5,0.0
2026-08-12T12:51:00,18604,worker,171.7,0.0
2026-08-12T12:51:00,564,worker,160.5,0.0
2026-08-12T12:51:15,28320,padre,4.4,0.0
2026-08-12T12:51:15,18880,worker,34.4,0.0
2026-08-12T12:51:15,32672,worker,274.6,0.0
2026-08-12T12:51:15,17792,worker,269.5,0.0
2026-08-12T12:51:15,22824,worker,279.2,0.0
2026-08-12T12:51:15,6420,worker,280.0,0.0
2026-08-12T12:51:15,16576,worker,168.4,0.0
2026-08-12T12:51:15,32568,worker,173.2,0.0
2026-08-12T12:51:15,16536,worker,165.8,0.0
2026-08-12T12:51:15,12412,worker,154.4,0.0
2026-08-12T12:51:15,15048,worker,178.8,0.0
2026-08-12T12:51:15,30060,worker,176.9,0.0
2026-08-12T12:51:15,18604,worker,171.7,0.0
2026-08-12T12:51:15,564,worker,168.2,0.0
2026-08-12T12:51:30,28320,padre,4.4,0.0
2026-08-12T12:51:30,18880,worker,34.4,0.0
2026-08-12T12:51:30,32672,worker,285.6,0.0
2026-08-12T12:51:30,17792,worker,268.8,0.0
2026-08-12T12:51:30,22824,worker,290.2,0.0
2026-08-12T12:51:30,6420,worker,278.8,0.0
2026-08-12T12:51:30,16576,worker,168.4,0.0
2026-08-12T12:51:30,32568,worker,178.9,0.0
2026-08-12T12:51:30,16536,worker,184.1,0.0
2026-08-12T12:51:30,12412,worker,165.7,0.0
2026-08-12T12:51:30,15048,worker,186.3,0.0
2026-08-12T12:51:30,30060,worker,176.9,0.0
2026-08-12T12:51:30,18604,worker,179.3,0.0
2026-08-12T12:51:30,564,worker,168.2,0.0
